,...6,StartDate.x,EndDate.x,Status.x,Progress.x,Duration (in seconds).x,Finished.x,RecordedDate.x,RecipientLastName.x,RecipientFirstName.x,RecipientEmail.x,ExternalReference.x,LocationLatitude.x,LocationLongitude.x,DistributionChannel.x,UserLanguage.x,Q3.x,Q49.x,Q5,Q6.x,Q4.x,Q20_First Click,Q20_Last Click,Q20_Page Submit,Q20_Click Count,Q1_1,Q2_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Belief questions_1,Belief questions_2,Belief questions_3,Belief questions_4,Belief questions_5,Belief questions_6,Belief questions_7,Belief questions_8,Create New Field or Choose From Dropdown...,CODE,age,gender,1handlowersubj,2handtogethersubj,3mosquitosubj,4TasteAverage,5rigidsubj,6immobilizationsubj,7musicsubj,8ballssubj,9amnesiasubj,10spaceGeoMean,10spacebarsubj1,10spacebarsubj2,4Tastesweetsubj,4Tastesoursubj,StartDate.y,EndDate.y,Status.y,Progress.y,Duration (in seconds).y,Finished.y,RecordedDate.y,RecipientLastName.y,RecipientFirstName.y,RecipientEmail.y,ExternalReference.y,LocationLatitude.y,LocationLongitude.y,DistributionChannel.y,UserLanguage.y,Q3.y,Q49.y,Q14,Q6.y,Q4.y,Q14_First Click,Q14_Last Click,Q14_Page Submit,Q14_Click Count,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q25_8,Q25_9,Q25_10,Q25_11,Q25_12,Q25_13,Q25_14,Q25_15,Q25_16,Q25_17,Q25_18,Q25_19,Q25_20,Q25_21,Q25_22,Q25_23,Q25_24,Q25_25,Q25_26,Q25_27,Q25_28,DES time_First Click,DES time_Last Click,DES time_Page Submit,DES time_Click Count,Duration__in_seconds
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 1. Some people have the experience of driving or riding in a car or bus or subway and suddenly realizing that they don’t remember what has happened during all or part of the trip. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 2. Some people find that sometimes they are listening to someone talk and they suddenly realize that they did not hear part or all of what was said. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 3. Some people have the experience of finding themselves in a place and have no idea how they got there. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 4. Some people have the experience of finding themselves dressed in clothes that they don’t remember putting on. Select the number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 5. Some people have the experience of finding new things among their belongings that they do not remember buying. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 6. Some people sometimes find that they are approached by people that they do not know, who call them by another name or insist that they have met them before. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 7. Some people sometimes have the experience of feeling as though they are standing next to themselves or watching themselves do something and they actually see themselves as if they were looking at another person. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 8. Some people are told that they sometimes do not recognize friends or family members. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 9. Some people find that they have no memory for some important events in their lives (for example, a wedding or graduation). Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 10. Some people have the experience of being accused of lying when they do not think that they have lied. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 11. Some people have the experience of looking in a mirror and not recognizing themselves. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 12. Some people have the experience of feeling that other people, objects, and the world around them are not real. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 13. Some people have the experience of feeling that their body does not seem to belong to them. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 14. Some people have the experience of sometimes remembering a past event so vividly that they feel as if they were reliving that event. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 15. Some people have the experience of not being sure whether things that they remember happening really did happen or whether they just dreamed them. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 16. Some people have the experience of being in a familiar place but finding it strange and unfamiliar. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 17. Some people find that when they are watching television or a movie they become so absorbed in the story that they are unaware of other events happening around them. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 18. Some people find that they become so involved in a fantasy or daydream that it feels as though it were really happening to them. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 19. Some people find that they sometimes are able to ignore pain. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 20. Some people find that they sometimes sit staring off into space, thinking of nothing, and are not aware of the passage of time. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 21. Some people sometimes find that when they are alone they talk out loud to themselves. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 22. Some people find that in one situation they may act so differently compared with another situation that they feel almost as if they were two different people. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 23. Some people sometimes find that in certain situations they are able to do things with amazing ease and spontaneity that would usually be difficult for them (for example, sports, work, social situations, etc.). Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 24. Some people sometimes find that they cannot remember whether they have done something or have just thought about doing that thing (for example, not knowing whether they have just mailed a letter or have just thought about mailing it). Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 25. Some people find evidence that they have done things that they do not remember doing. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 26. Some people sometimes find writings, drawings, or notes among their belongings that they must have done but cannot remember doing. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 27. Some people sometimes find that they hear voices inside their head that tell them to do things or comment on things that they are doing. Select a number to show what percentage of the time this happens to you.","When answering the following questions, do not include any time that you were under the influence of psychoactive drugs or a participant in a scientific experiment.

This questionnaire consists of twenty-eight questions about experiences that you may have in
your daily life. We are interested in how often you have these experiences. It is important, however, that
your answers show how often these experiences happen to you when you are not under the influence of
alcohol or drugs.
 To answer the questions, please determine to what degree the experience described in
the question applies to you, and select a number to show what percentage of the time you have the
experience. - 28. Some people sometimes feel as if they are looking at the world through a fog, so that people and objects appear far away or unclear. Select a number to show what percentage of the time this happens to you.",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,NA
829,NA,"{""ImportId"":""startDate"",""timeZone"":""America/Denver""}","{""ImportId"":""endDate"",""timeZone"":""America/Denver""}","{""ImportId"":""status""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Denver""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID3""}","{""ImportId"":""QID57""}","{""ImportId"":""QID5_TEXT""}","{""ImportId"":""QID6""}","{""ImportId"":""QID4""}","{""ImportId"":""QID74_FIRST_CLICK""}","{""ImportId"":""QID74_LAST_CLICK""}","{""ImportId"":""QID74_PAGE_SUBMIT""}","{""ImportId"":""QID74_CLICK_COUNT""}","{""ImportId"":""QID78_1""}","{""ImportId"":""QID93_1""}","{""ImportId"":""QID84_1""}","{""ImportId"":""QID90_1""}","{""ImportId"":""QID89_1""}","{""ImportId"":""QID88_1""}","{""ImportId"":""QID87_1""}","{""ImportId"":""QID86_1""}","{""ImportId"":""QID91_1""}","{""ImportId"":""QID92_1""}","{""ImportId"":""QID85_1""}","{""ImportId"":""QID80_1""}","{""ImportId"":""QID80_2""}","{""ImportId"":""QID80_3""}","{""ImportId"":""QID80_4""}","{""ImportId"":""QID80_5""}","{""ImportId"":""QID80_6""}","{""ImportId"":""QID80_7""}","{""ImportId"":""QID80_8""}","{""ImportId"":""Create New Field or Choose From Dropdown...""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{""ImportId"":""startDate"",""timeZone"":""America/Denver""}","{""ImportId"":""endDate"",""timeZone"":""America/Denver""}","{""ImportId"":""status""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Denver""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID3""}","{""ImportId"":""QID57""}","{""ImportId"":""QID95_TEXT""}","{""ImportId"":""QID6""}","{""ImportId"":""QID4""}","{""ImportId"":""QID14_FIRST_CLICK""}","{""ImportId"":""QID14_LAST_CLICK""}","{""ImportId"":""QID14_PAGE_SUBMIT""}","{""ImportId"":""QID14_CLICK_COUNT""}","{""ImportId"":""QID82_1""}","{""ImportId"":""QID82_2""}","{""ImportId"":""QID82_3""}","{""ImportId"":""QID82_4""}","{""ImportId"":""QID82_5""}","{""ImportId"":""QID82_6""}","{""ImportId"":""QID82_7""}","{""ImportId"":""QID82_8""}","{""ImportId"":""QID82_9""}","{""ImportId"":""QID82_10""}","{""ImportId"":""QID82_11""}","{""ImportId"":""QID82_12""}","{""ImportId"":""QID82_13""}","{""ImportId"":""QID82_14""}","{""ImportId"":""QID82_15""}","{""ImportId"":""QID82_16""}","{""ImportId"":""QID82_17""}","{""ImportId"":""QID82_18""}","{""ImportId"":""QID82_19""}","{""ImportId"":""QID82_20""}","{""ImportId"":""QID82_21""}","{""ImportId"":""QID82_22""}","{""ImportId"":""QID82_23""}","{""ImportId"":""QID82_24""}","{""ImportId"":""QID82_25""}","{""ImportId"":""QID82_26""}","{""ImportId"":""QID82_27""}","{""ImportId"":""QID82_28""}","{""ImportId"":""QID94_FIRST_CLICK""}","{""ImportId"":""QID94_LAST_CLICK""}","{""ImportId"":""QID94_PAGE_SUBMIT""}","{""ImportId"":""QID94_CLICK_COUNT""}",NA
830,NA,"{""ImportId"":""startDate"",""timeZone"":""America/Denver""}","{""ImportId"":""endDate"",""timeZone"":""America/Denver""}","{""ImportId"":""status""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Denver""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID3""}","{""ImportId"":""QID57""}","{""ImportId"":""QID5_TEXT""}","{""ImportId"":""QID6""}","{""ImportId"":""QID4""}","{""ImportId"":""QID74_FIRST_CLICK""}","{""ImportId"":""QID74_LAST_CLICK""}","{""ImportId"":""QID74_PAGE_SUBMIT""}","{""ImportId"":""QID74_CLICK_COUNT""}","{""ImportId"":""QID78_1""}","{""ImportId"":""QID93_1""}","{""ImportId"":""QID84_1""}","{""ImportId"":""QID90_1""}","{""ImportId"":""QID89_1""}","{""ImportId"":""QID88_1""}","{""ImportId"":""QID87_1""}","{""ImportId"":""QID86_1""}","{""ImportId"":""QID91_1""}","{""ImportId"":""QID92_1""}","{""ImportId"":""QID85_1""}","{""ImportId"":""QID80_1""}","{""ImportId"":""QID80_2""}","{""ImportId"":""QID80_3""}","{""ImportId"":""QID80_4""}","{""ImportId"":""QID80_5""}","{""ImportId"":""QID80_6""}","{""ImportId"":""QID80_7""}","{""ImportId"":""QID80_8""}","{""ImportId"":""Create New Field or Choose From Dropdown...""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2022 03:11,03/03/2022 03:13,1,100,88,1,03/03/2022 03:13,NA,NA,NA,NA,51.477005,-0.195907593,preview,EN,1,1,NA,Man,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.686,48.072,49.628,28,NA
831,NA,"{""ImportId"":""startDate"",""timeZone"":""America/Denver""}","{""ImportId"":""endDate"",""timeZone"":""America/Denver""}","{""ImportId"":""status""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Denver""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID3""}","{""ImportId"":""QID57""}","{""ImportId"":""QID5_TEXT""}","{""ImportId"":""QID6""}","{""ImportId"":""QID4""}","{""ImportId"":""QID74_FIRST_CLICK""}","{""ImportId"":""QID74_LAST_CLICK""}","{""ImportId"":""QID74_PAGE_SUBMIT""}","{""ImportId"":""QID74_CLICK_COUNT""}","{""ImportId"":""QID78_1""}","{""ImportId"":""QID93_1""}","{""ImportId"":""QID84_1""}","{""ImportId"":""QID90_1""}","{""ImportId"":""QID89_1""}","{""ImportId"":""QID88_1""}","{""ImportId"":""QID87_1""}","{""ImportId"":""QID86_1""}","{""ImportId"":""QID91_1""}","{""ImportId"":""QID92_1""}","{""ImportId"":""QID85_1""}","{""ImportId"":""QID80_1""}","{""ImportId"":""QID80_2""}","{""ImportId"":""QID80_3""}","{""ImportId"":""QID80_4""}","{""ImportId"":""QID80_5""}","{""ImportId"":""QID80_6""}","{""ImportId"":""QID80_7""}","{""ImportId"":""QID80_8""}","{""ImportId"":""Create New Field or Choose From Dropdown...""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/03/2022 07:46,03/03/2022 07:57,0,100,698,1,03/03/2022 07:57,NA,NA,NA,NA,50.83450317,-0.186004639,anonymous,EN,1,1,NA,Other,1,NA,NA,NA,NA,1,1,0,0,0,0,0,2,2,1,0,0,0,0,1,0,2,0,1,0,0,0,1,3,2,0,0,0,29.1,285.328,286.472,30,NA
832,NA,"{""ImportId"":""startDate"",""timeZone"":""America/Denver""}","{""ImportId"":""endDate"",""timeZone"":""America/Denver""}","{""ImportId"":""status""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Denver""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID3""}","{""ImportId"":""QID57""}","{""ImportId"":""QID5_TEXT""}","{""ImportId"":""QID6""}","{""ImportId"":""QID4""}","{""ImportId"":""QID74_FIRST_CLICK""}","{""ImportId"":""QID74_LAST_CLICK""}","{""ImportId"":""QID74_PAGE_SUBMIT""}","{""ImportId"":""QID74_CLICK_COUNT""}","{""ImportId"":""QID78_1""}","{""ImportId"":""QID93_1""}","{""ImportId"":""QID84_1""}","{""ImportId"":""QID90_1""}","{""ImportId"":""QID89_1""}","{""ImportId"":""QID88_1""}","{""ImportId"":""QID87_1""}","{""ImportId"":""QID86_1""}","{""ImportId"":""QID91_1""}","{""ImportId"":""QID92_1""}","{""ImportId"":""QID85_1""}","{""ImportId"":""QID80_1""}","{""ImportId"":""QID80_2""}","{""ImportId"":""QID80_3""}","{""ImportId"":""QID80_4""}","{""ImportId"":""QID80_5""}","{""ImportId"":""QID80_6""}","{""ImportId"":""QID80_7""}","{""ImportId"":""QID80_8""}","{""ImportId"":""Create New Field or Choose From Dropdown...""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/04/2022 23:05,10/04/2022 23:06,0,100,37,1,10/04/2022 23:06,NA,NA,NA,NA,52.92340088,-1.472503662,anonymous,EN,1,1,NA,Man,1,1.127,23.999,24.812,32,4,7,6,3,6,5,3,6,4,6,4,6,4,3,5,3,7,5,2,5,3,6,7,7,4,5,7,4,1.127,24,24.812,32,NA
833,NA,"{""ImportId"":""startDate"",""timeZone"":""America/Denver""}","{""ImportId"":""endDate"",""timeZone"":""America/Denver""}","{""ImportId"":""status""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Denver""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID3""}","{""ImportId"":""QID57""}","{""ImportId"":""QID5_TEXT""}","{""ImportId"":""QID6""}","{""ImportId"":""QID4""}","{""ImportId"":""QID74_FIRST_CLICK""}","{""ImportId"":""QID74_LAST_CLICK""}","{""ImportId"":""QID74_PAGE_SUBMIT""}","{""ImportId"":""QID74_CLICK_COUNT""}","{""ImportId"":""QID78_1""}","{""ImportId"":""QID93_1""}","{""ImportId"":""QID84_1""}","{""ImportId"":""QID90_1""}","{""ImportId"":""QID89_1""}","{""ImportId"":""QID88_1""}","{""ImportId"":""QID87_1""}","{""ImportId"":""QID86_1""}","{""ImportId"":""QID91_1""}","{""ImportId"":""QID92_1""}","{""ImportId"":""QID85_1""}","{""ImportId"":""QID80_1""}","{""ImportId"":""QID80_2""}","{""ImportId"":""QID80_3""}","{""ImportId"":""QID80_4""}","{""ImportId"":""QID80_5""}","{""ImportId"":""QID80_6""}","{""ImportId"":""QID80_7""}","{""ImportId"":""QID80_8""}","{""ImportId"":""Create New Field or Choose From Dropdown...""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/04/2022 06:05,15/04/2022 06:06,0,100,66,1,15/04/2022 06:06,NA,NA,NA,NA,51.536,-0.0925,anonymous,EN,1,1,21,Woman,1,8.984,46.245,47.396,32,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8.984,46.246,47.396,32,NA
