,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3,Q49,Q5,Q6,Q4,Q20_First Click,Q20_Last Click,Q20_Page Submit,Q20_Click Count,Q1_1,Q2_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Belief questions_1,Belief questions_2,Belief questions_3,Belief questions_4,Belief questions_5,Belief questions_6,Belief questions_7,Belief questions_8,Create New Field or Choose From Dropdown...,CODE,age,gender,1handlowersubj,2handtogethersubj,3mosquitosubj,4TasteAverage,5rigidsubj,6immobilizationsubj,7musicsubj,8ballssubj,9amnesiasubj,10spaceGeoMean,10spacebarsubj1,10spacebarsubj2,4Tastesweetsubj,4Tastesoursubj
489,28/10/2022 06:32,28/10/2022 06:36,0,100,242,1,28/10/2022 06:36,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,14.476,80.691,82.398,12,0,1,1,3,1,1,0,0,0,0,1,0,-1,0,-2,0,0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,24/10/2022 09:33,24/10/2022 09:35,0,100,121,1,24/10/2022 09:35,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,8.746,45.378,46.43,11,0,0,0,0,0,0,0,0,0,0,0,-2,-1,-2,-2,-1,0,0,0,NA,15,18,Woman,4,3,2,3.5,5,3,0,0,0,0,0,5,3,4
491,10/10/2022 12:50,10/10/2022 12:53,0,100,174,1,10/10/2022 12:53,NA,NA,NA,NA,50.8429,-0.1158,anonymous,EN,1,1,18,Woman,1,13.598,102.013,102.762,13,3,1,3,5,5,3,5,1,3,2,0,-1,0,2,-1,2,-1,2,2,NA,104,18,Woman,5,2,0,0,5,2,0,0,0,2.236067977,5,1,0,0
492,08/12/2022 05:01,08/12/2022 05:05,0,100,215,1,08/12/2022 05:05,NA,NA,NA,NA,50.8429,-0.1158,anonymous,EN,1,1,20,Woman,1,28.239,101.852,102.649,22,0,0,0,2,1,2,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-2,NA,564,19,Woman,1,0,0,0,0,0,3,0,2,0,5,0,0,0
493,01/10/2022 10:55,01/10/2022 10:58,0,100,182,1,01/10/2022 10:58,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,4.846,85.043,86.23,42,0,0,0,2,0,0,2,0,0,0,0,0,1,0,-1,-1,1,0,-1,NA,184,18,Woman,4,0,0,0,1,0,0,0,0,1,1,1,0,0
494,01/10/2022 18:02,01/10/2022 18:05,0,100,150,1,01/10/2022 18:05,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,14.684,79.292,80.406,13,0,0,2,5,5,5,3,0,0,1,5,0,0,-1,-2,-2,-1,-2,-1,NA,602,18,Woman,3,2,3,0,5,1,0,0,0,0,0,0,0,0
495,01/10/2022 10:24,01/10/2022 10:27,0,100,144,1,01/10/2022 10:27,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,2.027,66.628,67.249,38,2,4,5,5,4,3,2,4,3,3,5,1,1,1,-1,1,2,1,1,NA,799,18,Woman,5,4,5,4,3,4,1,0,1,3.16,5,2,3,5
496,06/10/2022 06:02,06/10/2022 06:04,0,100,123,1,06/10/2022 06:04,NA,NA,NA,NA,50.8345,-0.186,anonymous,EN,1,1,21,Woman,1,0.913,50.652,51.601,13,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,-2,0,0,1,1,NA,639,20,Woman,4,5,4,0.5,5,3,0,0,2,0,0,5,0,1
497,10/10/2022 14:40,10/10/2022 14:45,0,100,272,1,10/10/2022 14:45,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,49.829,199.358,201.546,14,0,0,1,0,0,0,1,0,0,0,0,-1,0,-2,-2,1,1,1,0,NA,84,19,Woman,4,4,1,2,2,3,0,0,2,0,3,0,2,2
498,01/10/2022 10:12,01/10/2022 10:18,0,100,327,1,01/10/2022 10:18,NA,NA,NA,NA,50.8429,-0.1158,anonymous,EN,1,1,20,Woman,1,10.047,58.032,59.596,11,0,0,0,0,0,0,0,0,0,0,0,-2,-1,-2,-2,-2,-1,-1,-1,NA,705,19,Woman,4,4,0,0,2,0,0,0,1,3.46,4,3,0,0
499,01/10/2022 05:36,01/10/2022 06:02,0,100,1608,1,01/10/2022 06:02,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,27.404,807.507,808.413,24,3,1,1,3,0,1,0,0,0,0,0,1,2,-2,-2,-2,-1,1,1,NA,68,19,Woman,4,1,1,1.5,1,1,0,0,1,0,0,5,1,2
500,24/10/2022 16:08,24/10/2022 16:10,0,100,111,1,24/10/2022 16:10,NA,NA,NA,NA,51.367,-0.8042,anonymous,EN,1,1,19,Woman,1,21.084,59.814,60.61,11,1,0,2,5,5,4,5,5,4,4,5,0,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,03/11/2022 08:04,03/11/2022 08:09,0,100,295,1,03/11/2022 08:09,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Another,1,16.489,130.914,132.484,22,0,0,0,4,3,0,4,5,5,3,3,-1,-1,1,-1,1,0,1,1,NA,295,19,Non-binary,4,5,0,2.5,1,2,0,0,0,0,5,0,1,4
502,26/10/2022 05:46,26/10/2022 05:47,0,100,116,1,26/10/2022 05:47,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,10.006,54.201,55.766,11,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,NA,328,19,Woman,4,2,0,2,3,2,0,0,0,0,5,0,3,1
503,18/11/2022 11:29,18/11/2022 11:31,0,100,117,1,18/11/2022 11:31,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,1.56,55.057,62.638,26,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,NA,143,19,Woman,4,4,2,3.5,2,4,0,0,4,3.464101615,3,4,4,3
504,03/10/2022 09:18,03/10/2022 09:22,0,100,217,1,03/10/2022 09:22,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Another,1,20.46,79.92,81.962,11,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,NA,390,18,Non-binary,3,4,1,0.5,2,1,0,0,3,0,5,0,0,1
505,11/11/2022 14:11,11/11/2022 14:13,0,100,118,1,11/11/2022 14:13,NA,NA,NA,NA,50.7883,0.2817,anonymous,EN,1,1,18,Woman,1,10.194,46.961,47.848,25,0,0,0,0,0,0,2,0,0,0,0,-2,-2,2,-2,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,25/10/2022 03:27,25/10/2022 03:30,0,100,181,1,25/10/2022 03:30,NA,NA,NA,NA,50.9583,-0.1342,anonymous,EN,1,1,23,Woman,1,16.354,91.411,93.04,13,0,0,0,1,2,0,4,4,4,3,5,1,2,1,1,1,1,2,1,NA,906,22,Woman,4,3,1,4,1,3,0,0,4,0,5,0,4,4
507,25/10/2022 03:27,25/10/2022 03:30,0,100,181,1,25/10/2022 03:30,NA,NA,NA,NA,50.9583,-0.1342,anonymous,EN,1,1,23,Woman,1,16.354,91.411,93.04,13,0,0,0,1,2,0,4,4,4,3,5,1,2,1,1,1,1,2,1,NA,427,23,Woman,4,1,0,4.5,3,2,0,0,1,0,1,0,4,5
508,05/11/2022 17:17,05/11/2022 17:21,0,100,251,1,05/11/2022 17:21,NA,NA,NA,NA,51.418,-0.1752,anonymous,EN,1,1,19,Woman,1,13.318,136.972,139.928,26,0,0,1,1,0,0,2,3,0,1,4,0,-1,0,1,1,0,2,1,NA,35,19,Woman,4,4,1,0.5,4,5,0,0,0,0,0,0,0,1
509,12/10/2022 12:49,12/10/2022 12:53,0,100,218,1,12/10/2022 12:53,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Man,1,13.496,120.914,122.04,13,0,0,0,3,2,4,0,1,0,0,0,1,0,-2,-1,0,-2,-2,-2,NA,298,19,Man,3,1,0,1.5,1,3,1,0,0,0,0,5,2,1
510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,03/10/2022 10:20,03/10/2022 10:25,0,100,318,1,03/10/2022 10:25,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,23.105,177.224,179.811,14,0,1,2,1,1,0,0,0,0,0,0,-1,0,0,-2,-1,0,-1,-1,NA,72,18,Woman,3,2,0,0.5,2,0,0,0,2,0,5,0,0,1
512,27/11/2022 17:37,27/11/2022 17:40,0,91,149,0,04/12/2022 17:40,NA,NA,NA,NA,NA,NA,anonymous,EN,1,1,22,Woman,1,3.104,75.768,77.592,32,3,2,1,2,2,3,1,0,0,0,0,1,1,-1,-2,-2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,20/10/2022 14:27,20/10/2022 14:30,0,100,217,1,20/10/2022 14:30,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Another,1,35.815,114.609,117.046,11,1,3,0,0,0,0,0,0,0,0,3,2,1,1,1,-1,-1,0,-2,NA,426,18,Other/prefer not to say,5,0,5,4,5,4,0,0,0,0,5,0,4,4
514,30/10/2022 07:08,30/10/2022 07:13,0,100,261,1,30/10/2022 07:13,NA,NA,NA,NA,51.0955,-0.5116,anonymous,EN,1,1,24,Woman,1,7.437,137.954,140.597,12,0,0,0,0,0,0,5,2,0,0,3,2,2,0,-2,2,0,1,1,NA,598,23,Woman,3,4,2,4,3,4,0,0,2,2.45,2,3,3,5
515,24/11/2022 14:16,24/11/2022 14:17,0,100,65,1,24/11/2022 14:17,NA,NA,NA,NA,51.4535,-2.5917,anonymous,EN,1,1,20,Woman,1,13.656,36.84,37.646,11,2,3,1,2,3,1,4,1,2,1,2,0,-1,0,-1,0,0,-1,-1,NA,352,20,Woman,4,1,4,1,0,2,0,0,0,0,0,4,2,0
516,19/10/2022 10:33,19/10/2022 10:38,0,100,263,1,19/10/2022 10:38,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,39.036,127.204,128.102,12,1,2,0,4,2,4,2,0,0,0,0,-2,-1,-1,-2,-2,-2,0,-2,NA,175,18,Woman,5,3,2,1.5,2,1,1,0,0,0,1,0,2,1
517,25/10/2022 06:02,25/10/2022 06:06,0,100,209,1,25/10/2022 06:06,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,8.868,91.634,93.062,11,0,0,0,3,1,2,2,0,0,1,0,-1,1,0,0,-1,-1,-2,-2,NA,190,19,Woman,5,4,3,1.5,3,3,1,0,3,0,4,0,2,1
518,01/10/2022 10:59,01/10/2022 11:01,0,100,136,1,01/10/2022 11:01,NA,NA,NA,NA,51.5158,-0.4234,anonymous,EN,1,1,19,Woman,1,14.543,70.027,71.221,15,3,3,2,4,4,5,3,2,1,1,1,1,-1,1,1,-1,-1,-1,-1,NA,285,19,Woman,4,4,3,2.5,3,3,3,2,2,0,0,5,3,2
519,22/11/2022 05:30,22/11/2022 05:31,0,100,42,1,22/11/2022 05:31,NA,NA,NA,NA,50.8429,-0.1158,anonymous,EN,1,1,20,Woman,1,1.967,15.494,16.024,12,1,2,1,0,1,0,1,0,1,0,1,-1,-1,-1,-2,-2,-1,-2,-2,NA,849,19,Woman,4,4,2,2.5,2,3,1,0,1,0,5,0,2,3
520,10/11/2022 03:45,10/11/2022 03:48,0,100,219,1,10/11/2022 03:48,NA,NA,NA,NA,50.8345,-0.186,anonymous,EN,1,1,38,Woman,1,16.983,122.306,123.667,23,0,3,2,0,4,1,5,0,0,0,1,1,-2,-1,-2,2,1,2,1,NA,322,38,Woman,2,0,0,5,1,0,0,0,1,0,0,3,5,5
521,03/11/2022 05:38,03/11/2022 05:40,0,100,161,1,03/11/2022 05:40,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,12.566,77.888,79.192,13,0,1,0,2,0,0,0,0,1,1,0,-1,-1,-1,0,-1,-1,0,1,NA,142,19,Woman,4,3,0,2,2,4,0,0,4,3,3,3,1,3
522,03/10/2022 14:52,03/10/2022 14:55,0,100,181,1,03/10/2022 14:55,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Man,1,19.588,91.945,94.209,11,1,1,3,4,0,4,0,0,0,0,3,0,-1,-2,-2,0,0,-1,0,NA,367,20,Man,3,2,0,2,1,2,0,0,0,1,1,1,3,1
523,20/11/2022 11:14,20/11/2022 11:17,0,100,162,1,20/11/2022 11:17,NA,NA,NA,NA,54.3508,-6.6674,anonymous,EN,1,1,20,Man,1,18.685,68.782,70.958,13,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,-2,0,0,NA,784,19,Man,5,3,2,3.5,1,3,2,0,0,3,3,3,4,3
524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,809,19,Woman,4,3,3,4.5,4,2,2,0,3,2.24,5,1,4,5
525,18/10/2022 05:16,18/10/2022 05:18,0,100,113,1,18/10/2022 05:18,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,8.886,52.739,54.228,12,1,1,3,2,3,2,3,4,3,2,2,0,1,1,2,1,1,0,0,NA,378,19,Non-binary,4,5,1,0,4,3,0,0,4,0,5,0,0,0
526,19/10/2022 03:44,19/10/2022 03:48,0,100,189,1,19/10/2022 03:48,NA,NA,NA,NA,53.4236,-2.3113,anonymous,EN,1,1,21,Another,1,19.21,97.468,98.179,16,4,4,2,5,4,5,5,0,1,3,3,NA,0,2,0,0,1,2,0,NA,437,21,Non-binary,4,5,0,3,3,0,0,0,0,0,0,5,2,4
527,08/10/2022 12:52,08/10/2022 13:00,0,100,478,1,08/10/2022 13:00,NA,NA,NA,NA,50.8345,-0.186,anonymous,EN,1,1,19,Woman,1,19.354,123.801,125.046,11,0,0,0,1,0,2,0,0,1,0,0,-1,1,-1,-1,-1,1,-1,-1,NA,899,18,Woman,4,4,1,0,4,2,0,0,1,0,5,0,0,0
528,09/11/2022 07:30,09/11/2022 07:36,0,100,336,1,09/11/2022 07:36,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,26.995,214.197,215.05,20,2,2,3,5,5,3,3,3,2,3,3,0,0,1,0,1,1,0,0,NA,549,18,Woman,4,5,1,0,4,3,0,0,1,0,0,4,0,0
529,30/11/2022 09:34,30/11/2022 09:35,0,100,56,1,30/11/2022 09:35,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,6.447,27.732,27.767,27,0,4,1,3,3,2,4,3,3,3,3,-1,1,-1,2,2,-1,1,-1,NA,148,18,Woman,3,4,5,2,2,3,0,0,3,2.236067977,1,5,1,3
530,07/11/2022 13:25,07/11/2022 13:28,0,100,187,1,07/11/2022 13:28,NA,NA,NA,NA,51.7626,0.471,anonymous,EN,1,1,19,Woman,1,5.039,109.398,111.505,53,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,03/10/2022 08:30,03/10/2022 08:33,0,100,181,1,03/10/2022 08:33,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,17.955,88.404,90.239,15,0,0,1,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,0,1,NA,283,18,Woman,4,4,3,2,4,3,1,0,0,0,5,0,1,3
532,24/10/2022 07:20,24/10/2022 07:23,0,100,176,1,24/10/2022 07:23,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,27.198,74.364,74.69,14,0,0,0,3,0,0,0,0,1,0,0,1,-1,-1,-1,-1,0,-1,-1,NA,571,19,Woman,3,2,0,0,3,1,0,0,3,0,0,5,0,0
533,26/09/2022 12:14,26/09/2022 12:20,0,100,376,1,26/09/2022 12:20,NA,NA,NA,NA,50.801,-0.4381,anonymous,EN,1,1,20,Another,1,15.484,217.308,221.451,31,2,2,1,3,3,3,4,5,5,4,4,1,1,1,1,1,0,1,1,NA,98,20,Non-binary,4,5,3,2.5,3,3,0,0,0,0,5,0,1,4
534,04/10/2022 15:58,04/10/2022 16:01,0,100,212,1,04/10/2022 16:01,NA,NA,NA,NA,50.8429,-0.1158,anonymous,EN,1,1,21,Woman,1,24.339,104.907,105.584,24,1,1,0,2,2,1,1,0,0,0,0,-2,0,-2,-2,-1,-1,-2,-2,NA,537,20,Woman,2,1,0,0.5,0,0,0,0,3,0,0,0,0,1
535,20/10/2022 09:13,20/10/2022 09:15,0,100,119,1,20/10/2022 09:15,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,21,Woman,1,2.798,44.981,46.111,22,0,0,0,1,1,0,0,0,0,0,0,-1,-1,0,-1,-1,0,-2,-2,NA,628,20,Woman,4,5,0,2,4,5,0,0,1,2,1,4,1,3
536,03/10/2022 09:41,03/10/2022 09:43,0,100,139,1,03/10/2022 09:43,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,1,1,18,Woman,1,2.16,55.926,56.726,31,0,0,0,3,0,0,4,0,3,0,0,0,0,1,0,-1,0,1,1,NA,110,19,Woman,4,4,0,0,3,5,0,0,0,1.414213562,2,1,0,0
537,09/10/2022 09:05,09/10/2022 09:07,0,100,82,1,09/10/2022 09:07,NA,NA,NA,NA,51.4402,-0.0259,anonymous,EN,1,1,18,Woman,1,19.562,39.726,40.79,11,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,NA,219,18,Woman,4,3,2,3,3,4,0,5,3,0,0,4,3,3
538,22/10/2022 11:56,22/10/2022 11:58,0,100,117,1,22/10/2022 11:58,NA,NA,NA,NA,52.9044,-1.2326,anonymous,EN,1,1,18,Woman,1,5.68,50.261,51.15,35,0,2,2,3,3,0,4,4,4,2,2,-1,-1,1,-2,1,-1,2,2,NA,82,18,Woman,2,1,0,3,5,2,0,0,0,0,2,0,3,3
539,16/10/2022 14:45,16/10/2022 14:48,0,100,161,1,16/10/2022 14:48,NA,NA,NA,NA,51.5689,0.008,anonymous,EN,1,1,19,Woman,1,9.998,98.348,100.325,15,3,3,3,4,5,4,5,3,3,5,2,1,2,2,1,2,1,2,2,NA,759,18,Woman,5,4,0,0.5,5,2,3,0,1,0,5,0,1,0
540,03/10/2022 13:19,03/10/2022 13:24,0,100,282,1,03/10/2022 13:24,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,13.055,102.375,103.104,22,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,1,NA,363,19,Woman,2,2,0,3,3,1,0,0,2,2.828427125,4,2,4,2
541,23/11/2022 06:48,23/11/2022 06:50,0,100,164,1,23/11/2022 06:50,NA,NA,NA,NA,50.8345,-0.186,anonymous,EN,1,1,19,Woman,1,15.431,85.191,86.469,27,5,5,5,4,3,2,2,2,2,1,3,1,-1,-1,-2,-1,-2,1,1,NA,13,19,Woman,5,4,3,1.5,5,5,0,0,3,3.16227766,5,2,2,1
542,18/11/2022 08:24,18/11/2022 08:27,0,100,170,1,18/11/2022 08:27,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,21,Woman,1,12.87,81.176,82.461,12,0,2,4,4,1,1,3,0,0,0,2,1,1,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543,29/10/2022 14:12,29/10/2022 14:15,0,100,123,1,29/10/2022 14:15,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,40.551,70.002,70.848,11,1,0,1,0,0,0,1,1,0,0,0,0,1,1,-1,0,0,0,1,NA,127,18,Woman,2,2,0,0.5,2,2,0,0,4,1.732050808,3,1,1,0
544,15/10/2022 18:48,15/10/2022 18:50,0,100,120,1,15/10/2022 18:50,NA,NA,NA,NA,50.8007,-1.0806,anonymous,EN,1,1,19,Woman,1,5.741,71.928,72.855,27,0,2,0,4,3,3,4,0,0,0,0,1,1,1,1,2,1,1,2,NA,18,19,Woman,4,3,2,1.5,4,4,0,0,2,5,5,5,1,2
545,02/11/2022 09:43,02/11/2022 09:44,0,100,84,1,02/11/2022 09:44,NA,NA,NA,NA,50.8429,-0.1158,anonymous,EN,1,1,20,Woman,1,8.726,34.391,35.49,13,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,-2,1,1,0,-2,NA,544,19,Woman,4,5,0,0.5,4,3,0,0,1,2.24,5,1,1,0
546,11/10/2022 09:25,11/10/2022 09:28,0,100,176,1,11/10/2022 09:28,NA,NA,NA,NA,50.8058,-0.3898,anonymous,EN,1,1,19,Woman,1,22.959,68.408,74.341,11,1,1,0,1,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,0,NA,682,18,Woman,3,2,2,2,3,3,0,0,1,0,5,0,1,3
547,18/10/2022 15:54,18/10/2022 15:59,0,100,303,1,18/10/2022 15:59,NA,NA,NA,NA,51.5164,-0.093,anonymous,EN,1,1,20,Woman,1,14.018,208.909,218.1,13,0,0,0,2,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,NA,243,20,Woman,2,2,0,0,4,1,0,0,1,2.449489743,2,3,0,0
548,08/11/2022 07:42,09/11/2022 08:15,0,100,88350,1,09/11/2022 08:15,NA,NA,NA,NA,50.9478,-0.7468,anonymous,EN,1,1,20,Woman,1,20.023,105.299,106.703,11,0,0,0,2,3,0,0,0,0,0,3,-1,-1,1,-2,-2,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,27/11/2022 10:49,27/11/2022 10:51,0,100,111,1,27/11/2022 10:51,NA,NA,NA,NA,51.6216,-0.055,anonymous,EN,1,1,19,Woman,1,3.207,50.077,51.144,34,0,0,1,3,0,0,0,0,0,0,0,0,-2,-1,-1,-1,0,1,0,NA,209,19,Woman,2,4,0,1,2,0,0,0,0,0,5,0,1,1
550,15/11/2022 12:28,15/11/2022 12:30,0,100,135,1,15/11/2022 12:30,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,7.009,52.163,53.706,15,0,0,0,3,2,0,0,0,1,0,0,1,1,0,0,-1,0,0,1,NA,193,18,Woman,2,1,3,3,3,0,0,0,2,2.828427125,4,2,3,3
551,30/11/2022 05:31,30/11/2022 05:34,0,100,173,1,30/11/2022 05:34,NA,NA,NA,NA,50.8494,-1.1777,anonymous,EN,1,1,19,Woman,1,4.98,64.954,65.509,39,1,0,3,5,2,5,5,5,3,2,5,0,0,1,1,2,1,2,1,NA,329,19,Woman,5,5,0,0,5,5,0,0,0,0,5,0,0,0
552,28/11/2022 12:39,28/11/2022 12:43,0,100,232,1,28/11/2022 12:43,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,15.952,132.35,133.197,15,1,4,1,4,0,2,3,0,0,0,0,1,1,-1,1,1,1,0,1,NA,196,19,Woman,5,4,1,1,5,0,0,0,0,0,5,0,1,1
553,18/10/2022 08:51,18/10/2022 08:53,0,100,91,1,18/10/2022 08:53,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,15.892,47.509,48.547,12,3,2,2,2,2,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,802,18,Woman,4,4,0,0,4,1,0,0,0,0,0,0,0,0
554,14/11/2022 03:29,14/11/2022 03:33,0,100,200,1,14/11/2022 03:33,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,19.062,90.088,91.224,12,0,0,0,0,0,0,0,0,0,2,0,-1,-2,-1,-2,0,-2,1,2,NA,200,18,Woman,3,4,0,0.5,1,1,0,0,1,0,5,0,1,0
555,27/10/2022 15:08,27/10/2022 15:11,0,100,172,1,27/10/2022 15:11,NA,NA,NA,NA,50.8435,-0.2166,anonymous,EN,1,1,19,Woman,1,16.509,80.556,84.361,14,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,-2,-1,-2,0,-1,NA,563,18,Woman,4,2,3,0,2,1,0,0,2,0,0,2,0,0
556,22/10/2022 13:00,22/10/2022 13:08,0,100,496,1,22/10/2022 13:08,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,14.885,111.282,116.694,14,0,0,0,1,0,0,1,0,0,0,5,-2,-2,-2,-2,2,2,2,2,NA,819,19,Woman,2,0,0,1.5,3,1,0,0,0,0,0,0,1,2
557,03/10/2022 10:43,03/10/2022 10:45,0,100,149,1,03/10/2022 10:45,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Another,1,26.775,96.118,96.78,13,0,0,0,4,5,5,5,1,0,1,0,0,0,1,2,2,2,0,1,NA,736,19,Non-binary,3,5,0,3,4,1,0,2,3,0,0,1,4,2
558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,24/10/2022 11:17,24/10/2022 11:19,0,100,125,1,24/10/2022 11:19,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,7.806,69.512,70.901,12,0,0,1,4,1,2,0,0,0,0,0,0,-1,-1,1,0,-1,-2,0,NA,181,18,Woman,4,3,1,0,3,2,2,0,1,0,5,0,0,0
560,03/11/2022 17:11,03/11/2022 17:14,0,100,159,1,03/11/2022 17:14,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,14.689,74.054,77.427,13,0,0,2,3,1,0,0,0,0,2,4,-1,-2,-2,-1,2,-2,0,-2,NA,192,19,Woman,5,4,0,1,3,2,0,0,4,0,5,0,1,1
561,07/10/2022 05:33,07/10/2022 05:40,0,100,368,1,07/10/2022 05:40,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,16.546,91.961,93.29,11,0,0,0,4,3,3,1,0,0,0,0,0,1,0,0,0,1,0,0,NA,93,18,Woman,2,3,1,0.5,2,2,0,0,1,2.449489743,2,3,0,1
562,27/09/2022 04:45,27/09/2022 04:46,0,100,75,1,27/09/2022 04:46,NA,NA,NA,NA,50.8429,-0.1158,anonymous,EN,1,1,20,Another,1,4.717,31.141,32.379,13,0,0,0,4,1,0,0,0,0,0,0,0,0,1,-1,1,-1,0,0,NA,804,19,Non-binary,4,3,0,0,5,2,0,0,1,0,5,0,0,0
